# Minimization of all pairs of events within each sample/bin, using mass-difference minimization with dilep edge and summing 4 closest combinations.
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-12
24	15	2712.36	45383.5	7751.56	58266.6
24	16	1152.19	7011.35	10514.4	213530
24	17	47.1033	235.415	6439.61	6716.65
24	18	860.008	1688.64	7395.38	1e+30
24	19	148.554	477.569	6822.5	6673.49
24	20	199.631	521.161	6548.81	6570.23
24	21	3364.48	11286.8	23289	1e+30
24	22	228.132	652.163	6509.57	6592.29
24	23	933.667	1012.14	10656.8	10654.2
24	24	52.0659	124.043	6520.8	6579.04
25	1	2.7679	1e+30	20.0849	1e+30
25	2	1e+30	1e+30	1e+30	1e+30
25	3	12.1797	242831	26.7253	233363
25	4	2.872	4.62676	24.893	25.0144
25	5	27.8026	1e+30	39.2793	1e+30
25	6	13.9039	1e+30	36.0627	1e+30
25	7	1e+30	5.74364	1e+30	24.4142
25	8	8.38558e+08	7.08999e+08	8.38558e+08	7.08999e+08
25	9	15.0731	17.4752	48.0663	87.1187
25	10	55.1981	214.272	29.4573	222.018
25	11	1e+30	386.097	20.1835	1e+30
25	12	10.61	195.384	30.7658	230.522
25	13	1e+30	1e+30	1e+30	1e+30
25	14	1e+30	1e+30	1e+30	1e+30
25	15	17.8036	39688.7	29.668	39713
25	16	34.3981	1096.62	22.9589	1183.14
25	17	3.13684	1e+30	1e+30	1e+30
25	18	27.2006	755.537	60.3935	1e+30
25	19	161.955	214.07	185.207	277.253
25	20	4.83301	71.7323	24.2109	101.429
25	21	42.4268	1e+30	61.1678	1e+30
25	22	2.66294	1e+30	23.0635	1e+30
25	23	1e+30	1e+30	1e+30	1e+30
25	24	52.0659	6520.8	124.043	6579.04
