# MASS DIFF FIT. combinatorics locked to one choice
# Event file name = ../events/herwigpp-9563-events-complete-momcons-20150314_only_OFL.dat, SIMPLEX tolerance = 1e-13
Combinatorical choice 1
40	39	548.413	134.255	78.9445	0	 1625.09	
41	40	571.53	152.179	119.831	0	 13106.4	
42	41	552.486	203.729	167.025	0	 22272.5	
43	42	438.534	123.825	93.8312	0	 20267.4	
44	43	544.585	143.128	90.2494	0	 6593.36	
45	44	537.228	158.397	121.849	0	 25969.3	
46	45	515.29	137.157	83.0318	0	 4452.61	
47	46	557.573	160.83	108.912	0	 16077.9	
48	47	0	0	0	0	 1e+30	
49	48	0	0	0	0	 1e+30	
50	49	647.785	322.918	281.975	0	 94281.3	
51	50	630.684	244.516	208.851	0	 4675.74	
52	51	565.584	141.574	106.734	0	 5772.16	
53	52	564.746	179.769	141.077	0	 82347.4	
54	53	544.857	153.807	128.385	0	 444.05	
55	54	550.334	136.658	99.2303	0	 89.4839	
56	55	509.232	153.631	102.777	0	 11125.5	
57	56	453.676	155.444	120.202	0	 1.05537e+07	
58	57	557.047	232.64	204.782	0	 640.786	
59	58	531.724	151.312	106.068	0	 17612.6	
60	59	468.215	109.023	70.7424	0	 1564.86	
61	60	0	0	0	0	 1e+30	
62	61	502.548	128.231	93.3611	0	 13268.3	
63	62	0	0	0	0	 1e+30	
64	63	552.873	179.177	146.621	0	 46949.4	
65	64	541.423	134.519	77.5308	0	 12021.3	
66	65	562.412	206.122	165.627	0	 1607.84	
67	66	522.423	117.568	68.7612	0	 929.506	
68	67	467.381	244.273	211.034	0	 6969.31	
69	68	583.429	120.709	89.4829	0	 5079.67	
70	69	450.633	153.18	107.976	0	 11992.1	
71	70	511.156	169.212	129.541	0	 11358.8	
72	71	555.714	132.838	91.883	0	 2728.91	
73	72	546.106	167.056	129.924	0	 11771.9	
74	73	423.721	112.594	76.8323	0	 1768.29	
75	74	480.227	116.929	68.6937	0	 2642.37	
76	75	650.382	337.931	299.989	0	 3736.61	
77	76	568.969	146.435	118.575	0	 20393.1	
78	77	464.432	134.796	99.7047	0	 10701.4	
79	78	538.314	129.251	74.8399	0	 2466.45	
80	79	558.093	187.32	141.99	0	 23230	
81	80	0	0	0	0	 1e+30	
82	81	484.426	111.867	73.2549	0	 1250.27	
