== Event number 0 ==
1	 -3352.6289 234.9684 98.6670 3362.3007 -0.0000 
-11	 -464.6804 -42.7434 -41.0596 468.4451 0.0000 
11	 -1099.1404 -91.6847 -48.2578 1104.0129 0.0000 
1000022	 -2083.5502 -100.5403 -9.3496 2088.2499 9410.3964 
== Event number 44 ==
1	 3191.0322 -59.7019 248.2830 3201.2334 0.0000 
-11	 196.5904 3.9946 -35.7646 199.8571 0.0000 
11	 1877.9366 45.7379 -107.6015 1881.5727 0.0000 
1000022	 1734.4407 9.9694 -104.9169 1740.3454 9410.3964 
1	 -5665.9683 153.4548 -13.1242 5668.0611 -0.0000 
-11	 -188.2039 7.7384 -10.6199 188.6620 0.0000 
11	 -320.5735 -28.4043 42.3252 324.6007 0.0000 
1000022	 -825.2543 -132.7888 -18.5811 841.6847 9410.3964 
== Event number 45 ==
1	 2845.9994 -18.3135 253.5594 2857.3309 0.0000 
-11	 61.7425 -0.6177 -16.8570 64.0053 -0.0000 
11	 1501.6589 38.0718 -106.8509 1505.9369 0.0000 
1000022	 2590.5993 -19.1406 -129.8515 2595.7355 9410.3964 
1	 -2402.0197 -194.4477 -154.2035 2414.8059 0.0000 
-11	 -342.6933 40.8132 8.8841 345.2294 -0.0000 
11	 -1912.6140 98.6060 59.6313 1916.0823 -0.0000 
1000022	 -2342.6729 55.0284 85.6881 2346.8910 9410.3964 
== Event number 46 ==
1	 4579.1804 -85.8123 210.8171 4584.8337 0.0000 
-11	 608.7789 42.5464 -31.3952 611.0709 0.0000 
11	 20.3625 -5.9827 -11.8843 24.3241 -0.0000 
1000022	 1791.6781 49.2485 -167.5377 1802.7799 9410.3964 
1	 -5846.8505 -88.0903 -98.9241 5848.3507 0.0000 
-11	 -263.5528 39.7536 47.3251 270.7030 0.0000 
11	 -169.4460 42.5380 -7.6033 174.8692 -0.0000 
1000022	 -720.1507 5.7987 59.2023 729.0857 9410.3964 
== Event number 47 ==
1	 4989.7528 -205.4619 28.2548 4994.0611 0.0000 
-11	 407.6845 10.4168 3.5254 407.8328 0.0000 
11	 228.1387 -5.4530 -14.2804 228.6502 0.0000 
1000022	 1374.4240 200.4981 -17.4998 1392.4645 9410.3964 
1	 -366.4520 79.8531 90.8880 385.9070 -0.0000 
-11	 -847.8296 18.7523 -23.2034 848.3543 -0.0000 
11	 -2928.4077 -50.2712 -54.8673 2929.3531 0.0000 
1000022	 -2857.3107 -48.3342 -12.8174 2859.3942 9410.3964 
== Event number 48 ==
1	 3380.9193 233.3918 -101.9427 3390.4984 -0.0000 
-11	 398.6722 -8.5944 35.9042 400.3780 -0.0000 
11	 1647.3038 -116.1917 14.4435 1651.4596 0.0000 
1000022	 1573.1047 -108.6056 51.5950 1580.6726 9410.3964 
1	 -5494.5387 109.1268 -131.4112 5497.1932 -0.0000 
-11	 -368.7282 -27.5288 62.7232 375.0367 -0.0000 
11	 -580.7102 -60.1498 41.7375 585.3071 0.0000 
1000022	 -556.0228 -21.4482 26.9505 565.4716 9410.3964 
== Event number 49 ==
1	 116.9354 -69.1524 19.2368 137.2079 0.0000 
-11	 1008.7234 0.3323 -33.3168 1009.2735 -0.0000 
11	 1721.1266 26.6139 -34.6074 1721.6802 -0.0000 
1000022	 4153.2146 42.2063 48.6875 4154.8470 9410.3964 
1	 -2167.5928 239.3326 40.7853 2181.1469 0.0000 
-11	 -520.5671 -54.7026 -11.9998 523.5709 -0.0000 
11	 -368.5524 -31.5829 -26.3609 370.8413 0.0000 
1000022	 -3943.2877 -153.0471 -2.4246 3947.4495 9410.3964 
== Event number 50 ==
1	 2304.4082 -160.6488 186.4579 2317.5141 0.0000 
-11	 348.7931 36.0032 -3.0512 350.6596 0.0000 
11	 160.9826 -12.7816 2.6409 161.5108 0.0000 
1000022	 4185.8161 137.4272 -186.0476 4193.3241 9410.3964 
1	 -4971.1920 50.7674 202.1900 4975.5611 0.0000 
-11	 -316.5210 -38.1653 -43.1595 321.7218 -0.0000 
11	 -822.6122 -27.9637 -62.5284 825.4591 0.0000 
1000022	 -889.6747 15.3616 -96.5021 900.2667 9410.3964 
