EVENT
1000022     -1.66    154.36     73.41    196.55
   94     97.03   -416.62    717.93    838.03
   11    -22.81     -2.12     68.85     72.56
  -11     38.81     24.32     54.00     70.81
1000022      8.58     95.69    400.47    423.11
EVENT
   94     72.34     28.24    190.13    213.65
  -11     38.83    -59.33   -116.21    136.13
   11    -15.80    -58.14    -47.92     76.98
1000022     53.80    -49.05   -149.79    192.74
   94     64.42    -87.98    538.52    558.21
  -13    -35.59     38.20      7.13     52.70
   13    -31.98      1.08     14.67     35.20
1000022   -139.62    246.72    283.64    412.58
EVENT
   94   -109.01     34.55    -58.52    129.63
  -13     37.81   -116.70     47.64    131.60
   13     61.55   -208.95    151.42    265.29
1000022     58.38   -171.20    173.40    268.69
   94    -17.88    -92.56    372.15    386.37
   11    -46.51    126.97     79.47    156.84
  -11    -41.90    195.61    163.49    258.35
1000022    -34.61    159.33    188.93    267.75
EVENT
   94   -332.61    246.26     57.60    429.64
  -13     35.14      7.20     56.99     67.34
   13    -11.24     39.98     15.69     44.39
1000022    119.10     63.86     66.66    179.21
   94    -11.25     26.61   -781.00    789.72
   11     66.99    -68.72    -90.44    131.87
  -11     76.97    -62.50    -81.78    128.52
1000022     43.95    -48.54    -55.83    129.68
EVENT
   94     26.45   -201.59    -32.16    233.27
  -13     37.89     73.30      9.60     83.07
   13      7.64    -11.07     -4.87     14.31
1000022     18.32    223.86    -48.86    249.50
   94      0.88    229.68    229.49    324.70
  -11    -18.28     -9.67      1.58     20.74
   11     19.88    -44.63     98.15    109.64
1000022    -29.33   -242.21    227.13    347.17
EVENT
   94   -110.41    198.25    628.05    667.82
  -13    -24.69      0.85      1.73     24.76
   13     21.45     14.64    -32.73     41.79
1000022     49.01    -55.53     21.90    124.00
   94    251.85    -43.06   -219.15    340.24
   11     -1.64    -23.01    -12.16     26.08
  -11    -98.57    -37.98    -63.22    123.11
1000022   -148.03      2.62   -201.58    268.26
EVENT
   94   -176.88    196.83    -77.66    276.30
   11    -18.85     -3.76      9.83     21.59
  -11    -25.34   -110.44     13.36    114.10
1000022     37.75   -155.68    -25.34    188.98
   94    339.09    100.77   -822.40    895.49
  -13    -24.20     45.85   -150.52    159.20
   13    -74.31     26.42   -338.05    347.13
1000022    -68.18     -0.12   -292.59    315.71
EVENT
   94     24.07    191.85   -306.44    362.52
  -11    112.12     40.26     20.21    120.83
   11     -6.73    -11.49      9.76     16.51
1000022    225.50     34.09     40.49    251.12
   94   -234.82      2.71    -27.52    246.28
   13    -17.55    -97.11   -169.78    196.37
  -13      9.02     11.01    -39.19     41.69
1000022    -70.88   -175.23   -457.63    504.55
EVENT
   94     57.57   -463.81    348.01    589.84
   11     38.40      3.64    -24.33     45.60
  -11    -28.08     25.74     10.82     39.60
1000022     31.80     -0.86    -38.14    108.98
   94   -256.83    387.89   1149.10   1239.81
   13     65.57      4.04    178.49    190.20
  -13     22.48     -9.23    289.60    290.62
1000022     64.05     40.95    333.78    355.81
EVENT
