== Event number 1 ==
1	 247.5001 -61.2479 29.2406 256.6403 1.6641 
-11	 -19.7311 2.1643 -31.8383 37.5192 0.0112 
11	 -3.5037 -9.3722 19.4123 21.8394 0.0112 
1000022	 -224.2653 68.4558 -16.8146 254.3113 9410.3964 
== Event number 23 ==
1	 -248.3160 -75.2218 -12.4743 259.7622 1.6641 
-11	 26.1309 -19.7345 -9.7698 34.1721 0.0112 
11	 128.3030 39.3988 22.2910 136.0545 0.0112 
1000022	 93.8821 55.5575 -0.0469 145.9825 9410.3964 
1	 -79.3200 -235.0400 64.4810 256.3102 1.6641 
-11	 49.8658 63.7007 -15.4549 82.3605 0.0112 
11	 16.3811 15.6899 -41.1629 46.9991 0.0112 
1000022	 13.0731 155.6494 -7.8631 184.0377 9410.3964 
== Event number 24 ==
1	 136.4948 2.8610 219.8974 258.8349 1.6641 
-11	 -26.0755 -7.6305 -84.7489 88.9975 0.0112 
11	 -51.8782 17.0065 -87.0758 102.7754 0.0112 
1000022	 -58.5411 -12.2370 -48.0726 123.6858 9410.3964 
1	 -132.9005 57.3896 211.6134 256.3942 1.6641 
-11	 -7.7858 10.7700 -32.8392 35.4265 0.0112 
11	 30.6118 0.9734 7.0126 31.4200 0.0112 
1000022	 110.0745 -69.1331 -185.7868 246.6230 9410.3964 
== Event number 25 ==
1	 -217.3612 -118.0799 80.2201 260.0494 1.6641 
-11	 -9.7410 15.3822 -2.4671 18.3738 0.0112 
11	 -4.3494 19.3597 -18.4130 27.0697 0.0112 
1000022	 231.4516 83.3380 -59.3400 271.0105 9410.3964 
1	 218.7225 -132.1587 -25.8783 256.8595 1.6641 
-11	 -40.1914 -10.7630 -4.4438 41.8444 0.0112 
11	 -91.7476 88.4821 29.8328 130.9073 0.0112 
1000022	 -86.7835 54.4396 0.4893 141.0875 9410.3964 
== Event number 26 ==
1	 -53.8622 180.2887 176.3027 257.8555 1.6641 
-11	 10.8886 -21.2323 -64.9198 69.1662 0.0112 
11	 -18.0790 2.3202 -21.1765 27.9408 0.0112 
1000022	 61.0526 -161.3766 -90.2064 217.5256 9410.3964 
1	 -163.3911 84.2809 174.3827 253.3987 1.6641 
-11	 15.1357 -34.6369 -56.6180 68.0765 0.0112 
11	 53.5429 -31.0444 -79.6898 100.9013 0.0112 
1000022	 94.7125 -18.5995 -38.0749 142.0440 9410.3964 
== Event number 27 ==
1	 -201.2058 70.6088 -134.4911 252.1089 1.6641 
-11	 35.5121 -44.0900 15.5265 58.7036 0.0112 
11	 11.9027 13.7809 49.0592 52.3298 0.0112 
1000022	 153.7911 -40.2997 69.9054 198.9294 9410.3964 
1	 3.5011 58.9840 -245.2975 252.3170 1.6641 
-11	 2.1478 20.7999 10.8990 23.5807 0.0112 
11	 13.4031 -48.4972 130.0405 139.4352 0.0112 
1000022	 -19.0520 -31.2867 104.3579 147.1150 9410.3964 
== Event number 28 ==
1	 4.7437 107.1582 231.5672 255.2066 1.6641 
-11	 -1.8042 12.4033 -50.8666 52.3881 0.0112 
11	 -1.3113 -9.8234 13.5596 16.7956 0.0112 
1000022	 -1.6282 -109.7381 -194.2602 243.2951 9410.3964 
1	 -59.4763 -191.8809 -152.1680 252.0168 1.6641 
-11	 27.5512 0.3708 9.7533 29.2292 0.0112 
11	 43.9675 83.6362 72.9282 119.3595 0.0112 
1000022	 -12.0425 107.8740 69.4864 161.3090 9410.3964 
== Event number 29 ==
1	 217.4722 -87.7373 -98.5278 254.3647 1.6641 
-11	 -36.1547 35.4333 45.9173 68.3454 0.0112 
11	 -26.7548 42.6684 -7.8743 50.9747 0.0112 
1000022	 -154.5627 9.6357 60.4848 192.4871 9410.3964 
1	 28.2863 241.9158 -71.6669 253.8921 1.6641 
-11	 -29.1189 -12.3030 13.1365 34.2323 0.0112 
11	 -12.2476 -1.6017 -13.9956 18.6670 0.0112 
1000022	 13.0802 -228.0111 72.5261 258.5161 9410.3964 
== Event number 30 ==
1	 -98.6862 -132.0253 -190.8900 252.2108 1.6641 
-11	 44.8148 58.3006 60.7490 95.3823 0.0112 
11	 33.3658 17.0614 83.0695 91.1313 0.0112 
1000022	 20.5056 56.6633 47.0715 123.5206 9410.3964 
1	 -248.0549 69.9890 -19.4695 258.4771 1.6641 
-11	 33.9005 -19.7093 -27.5956 47.9503 0.0112 
11	 73.0470 -10.5050 -24.0001 77.6031 0.0112 
1000022	 141.1074 -39.7746 71.0652 189.6153 9410.3964 
== Event number 31 ==
1	 -176.6506 -103.2432 -156.2676 257.4603 1.6641 
-11	 19.5065 -12.4738 38.1581 44.6335 0.0112 
11	 -9.5354 28.8838 20.9235 36.9189 0.0112 
1000022	 166.6796 86.8332 97.1860 232.7608 9410.3964 
1	 150.2140 51.6933 205.8774 260.0454 1.6641 
-11	 -4.4047 -33.6599 -38.4882 51.3200 0.0112 
11	 -82.9249 -32.2273 -77.4071 117.9280 0.0112 
1000022	 -62.8844 14.1939 -89.9821 147.1839 9410.3964 
== Event number 32 ==
1	 52.6215 248.6617 24.3051 255.3313 1.6641 
-11	 2.1653 -10.2132 22.4832 24.7892 0.0112 
11	 -32.0405 -102.9323 -51.6364 119.5323 0.0112 
1000022	 -22.7463 -135.5162 4.8480 168.2734 9410.3964 
1	 206.8330 -14.6544 -156.9360 260.0485 1.6641 
-11	 -8.1478 -21.6245 0.3819 23.1120 0.0112 
11	 -84.0813 -2.1543 19.2777 86.2899 0.0112 
1000022	 -114.6039 38.4333 137.2764 207.0419 9410.3964 
== Event number 33 ==
1	 -188.0725 -41.0658 166.2520 254.3601 1.6641 
-11	 9.2280 -8.7624 11.4558 17.1225 0.0112 
11	 51.8644 -17.3463 -14.5194 56.5830 0.0112 
1000022	 126.9802 67.1745 -163.1884 238.0698 9410.3964 
1	 200.2669 147.6473 45.2053 252.8868 1.6641 
-11	 -12.7738 -43.4731 -24.7817 51.6452 0.0112 
11	 -4.8108 12.2423 13.8853 19.1267 0.0112 
1000022	 -182.6823 -116.4165 -34.3088 239.8189 9410.3964 
== Event number 34 ==
1	 201.0470 165.4981 -15.2782 260.8536 1.6641 
-11	 -42.7488 -10.1992 -23.3746 49.7782 0.0112 
11	 -54.1371 -87.9708 -6.5405 103.5011 0.0112 
1000022	 -104.1611 -67.3280 45.1933 163.8152 9410.3964 
1	 -31.1470 251.4804 -10.3151 253.6150 1.6641 
-11	 5.0162 9.9263 3.2444 11.5858 0.0112 
11	 -23.3956 -27.0736 19.8315 40.9101 0.0112 
1000022	 49.5264 -234.3331 -12.7608 258.7239 9410.3964 
== Event number 35 ==
1	 -57.3330 248.6845 -10.9100 255.4442 1.6641 
-11	 33.0637 -57.7306 -21.8070 70.0114 0.0112 
11	 24.1848 -96.7778 39.5530 107.3094 0.0112 
1000022	 0.0844 -94.1761 -6.8360 135.3745 9410.3964 
1	 251.2004 -18.5709 68.3893 261.0082 1.6641 
-11	 -31.2952 -28.8353 -12.5861 44.3766 0.0112 
11	 -52.6840 50.5089 -24.5521 77.0037 0.0112 
